ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,ps,total_share,float_share,free_share,total_mv,circ_mv
601328.SH,20140721,3.7,3.71,3.68,3.69,3.71,-0.02,-0.54,296938.69,109609.808,0.0908,0.44,4.3989,0.6518,1.6665,7426272.665,3270905.335,2009070.03,27402946.13,12069640.68
601328.SH,20140722,3.68,3.72,3.68,3.7,3.69,0.01,0.27,432151.96,160166.55,0.1321,0.73,4.4108,0.6535,1.671,7426272.665,3270905.335,2009070.03,27477208.86,12102349.74
601328.SH,20140723,3.7,3.74,3.7,3.72,3.7,0.02,0.54,563635.01,209856.368,0.1723,1.06,4.4347,0.6571,1.68,7426272.665,3270905.335,2009070.03,27625734.31,12167767.84
601328.SH,20140724,3.73,3.83,3.72,3.82,3.72,0.1,2.69,1462388.56,553475.298,0.4471,3.32,4.5539,0.6747,1.7252,7426272.665,3270905.335,2009070.03,28368361.58,12494858.38
601328.SH,20140725,3.82,3.85,3.81,3.84,3.82,0.02,0.52,718544.95,275221.598,0.2197,1.14,4.5777,0.6783,1.7342,7426272.665,3270905.335,2009070.03,28516887.03,12560276.48
601328.SH,20140728,3.9,4.22,3.9,4.22,3.84,0.38,9.9,5778920.28,2413050.444,1.7668,8.32,5.0307,0.7454,1.9059,7426272.665,3270905.335,2009070.03,31338870.64,13803220.51
601328.SH,20140729,4.35,4.57,4.25,4.5,4.22,0.28,6.64,7671629.77,3360630.365,2.3454,4.28,5.3645,0.7948,2.0323,7426272.665,3270905.335,2009070.03,33418226.99,14719074.01
601328.SH,20140730,4.38,4.52,4.36,4.39,4.5,-0.11,-2.44,4607942.95,2046736.385,1.4088,1.42,5.2334,0.7754,1.9826,7426272.665,3270905.335,2009070.03,32601337,14359274.42
601328.SH,20140731,4.39,4.62,4.35,4.6,4.39,0.21,4.78,5089087.49,2292336.56,1.5559,1.26,5.4837,0.8125,2.0775,7426272.665,3270905.335,2009070.03,34160854.26,15046164.54
601328.SH,20140801,4.55,4.6,4.46,4.47,4.6,-0.13,-2.83,3735777.35,1693066.993,1.1421,0.78,5.3287,0.7895,2.0188,7426272.665,3270905.335,2009070.03,33195438.81,14620946.85
601328.SH,20140804,4.5,4.55,4.4,4.5,4.47,0.03,0.67,2463723.46,1104119.411,0.7532,0.46,5.3645,0.7948,2.0323,7426272.665,3270905.335,2009070.03,33418226.99,14719074.01
601328.SH,20140805,4.45,4.5,4.38,4.42,4.5,-0.08,-1.78,2496002.21,1104104.481,0.7631,0.53,5.2691,0.7807,1.9962,7426272.665,3270905.335,2009070.03,32824125.18,14457401.58
601328.SH,20140806,4.38,4.42,4.33,4.4,4.42,-0.02,-0.45,1782813.44,780360.635,0.5451,0.48,5.2453,0.7772,1.9871,7426272.665,3270905.335,2009070.03,32675599.72,14391983.47
601328.SH,20140807,4.41,4.45,4.35,4.36,4.4,-0.04,-0.91,1702781.9,747809.445,0.5206,0.55,5.1976,0.7701,1.9691,7426272.665,3270905.335,2009070.03,32378548.82,14261147.26
601328.SH,20140808,4.35,4.45,4.35,4.4,4.36,0.04,0.92,1752722.22,771819.019,0.5359,0.72,5.2453,0.7772,1.9871,7426272.665,3270905.335,2009070.03,32675599.72,14391983.47
601328.SH,20140811,4.4,4.46,4.4,4.42,4.4,0.02,0.45,1469322.49,650045.815,0.4492,0.72,5.2691,0.7807,1.9962,7426272.665,3270905.335,2009070.03,32824125.18,14457401.58
601328.SH,20140812,4.4,4.41,4.34,4.35,4.42,-0.07,-1.58,1534417.01,669296.964,0.4691,0.83,5.1857,0.7683,1.9646,7426272.665,3270905.335,2009070.03,32304286.09,14228438.21
601328.SH,20140813,4.35,4.38,4.26,4.31,4.35,-0.04,-0.92,1357523.29,586390.308,0.415,0.82,5.138,0.7613,1.9465,7426272.665,3270905.335,2009070.03,32007235.18,14097601.99
601328.SH,20140814,4.33,4.34,4.28,4.29,4.31,-0.02,-0.46,982584.08,423158.478,0.3004,0.63,5.1142,0.7577,1.9375,7426272.665,3270905.335,2009070.03,31858709.73,14032183.89
601328.SH,20140815,4.3,4.34,4.27,4.32,4.29,0.03,0.7,913462.22,393506.48,0.2793,0.64,5.1499,0.763,1.951,7426272.665,3270905.335,2009070.03,32081497.91,14130311.05
601328.SH,20140818,4.33,4.38,4.31,4.33,4.32,0.01,0.23,923096.99,400419.563,0.2822,0.74,5.1619,0.7648,1.9555,7426272.665,3270905.335,2009070.03,32155760.64,14163020.1
601328.SH,20140819,4.33,4.34,4.26,4.3,4.33,-0.03,-0.69,898969.99,386551.722,0.2748,0.79,5.1261,0.7595,1.942,7426272.665,3270905.335,2009070.03,31932972.46,14064892.94
601328.SH,20140820,4.29,4.3,4.26,4.28,4.3,-0.02,-0.47,734000.11,314092.072,0.2244,0.72,5.1022,0.756,1.9329,7426272.665,3270905.335,2009070.03,31784447,13999474.83
601328.SH,20140821,4.27,4.28,4.22,4.25,4.28,-0.03,-0.7,910018.07,385779.832,0.2782,1.02,5.0665,0.7507,1.9194,7426272.665,3270905.335,2009070.03,31561658.82,13901347.67
601328.SH,20140822,4.24,4.27,4.22,4.27,4.25,0.02,0.47,656844.71,279139.295,0.2008,0.75,5.0903,0.7199,1.9284,7426272.665,3270905.335,2009070.03,31710184.28,13966765.78
601328.SH,20140825,4.27,4.27,4.2,4.21,4.27,-0.06,-1.41,853825.59,360074.63,0.261,1.04,5.0188,0.7097,1.9013,7426272.665,3270905.335,2009070.03,31264607.92,13770511.46
601328.SH,20140826,4.2,4.27,4.2,4.24,4.21,0.03,0.71,924402.69,391128.891,0.2826,1.14,5.0546,0.7148,1.9149,7426272.665,3270905.335,2009070.03,31487396.1,13868638.62
601328.SH,20140827,4.23,4.24,4.2,4.21,4.24,-0.03,-0.71,551165,232559.006,0.1685,0.68,5.0188,0.7097,1.9013,7426272.665,3270905.335,2009070.03,31264607.92,13770511.46
601328.SH,20140828,4.21,4.23,4.14,4.14,4.21,-0.07,-1.66,923554.97,387216.985,0.2824,1.19,4.9354,0.6979,1.8697,7426272.665,3270905.335,2009070.03,30744768.83,13541548.09
601328.SH,20140829,4.16,4.2,4.14,4.19,4.14,0.05,1.21,630755.51,263160.04,0.1928,0.81,4.995,0.7064,1.8923,7426272.665,3270905.335,2009070.03,31116082.46,13705093.35
601328.SH,20140901,4.2,4.22,4.16,4.2,4.19,0.01,0.24,648957.22,272087.457,0.1984,0.84,5.0069,0.7081,1.8968,7426272.665,3270905.335,2009070.03,31190345.19,13737802.41
601328.SH,20140902,4.21,4.35,4.18,4.35,4.2,0.15,3.57,1655969.89,707075.636,0.5063,2.25,5.1857,0.7333,1.9646,7426272.665,3270905.335,2009070.03,32304286.09,14228438.21
601328.SH,20140903,4.33,4.42,4.32,4.35,4.35,0,0,1496137.18,654518.483,0.4574,1.7,5.1857,0.7333,1.9646,7426272.665,3270905.335,2009070.03,32304286.09,14228438.21
601328.SH,20140904,4.35,4.38,4.33,4.37,4.35,0.02,0.46,714530.3,311205.368,0.2185,0.67,5.2095,0.7367,1.9736,7426272.665,3270905.335,2009070.03,32452811.54,14293856.31
601328.SH,20140905,4.38,4.41,4.36,4.4,4.37,0.03,0.69,882483.06,386763.077,0.2698,0.86,5.2453,0.7418,1.9871,7426272.665,3270905.335,2009070.03,32675599.72,14391983.47
601328.SH,20140909,4.4,4.41,4.33,4.34,4.4,-0.06,-1.36,760849.45,331573.513,0.2326,0.7,5.1738,0.7317,1.96,7426272.665,3270905.335,2009070.03,32230023.36,14195729.15
601328.SH,20140910,4.35,4.36,4.28,4.31,4.34,-0.03,-0.69,901835.29,388952.938,0.2757,0.82,5.138,0.7266,1.9465,7426272.665,3270905.335,2009070.03,32007235.18,14097601.99
601328.SH,20140911,4.31,4.38,4.29,4.31,4.31,0,0,927558.29,401269.116,0.2836,0.98,5.138,0.7266,1.9465,7426272.665,3270905.335,2009070.03,32007235.18,14097601.99
601328.SH,20140912,4.31,4.33,4.27,4.32,4.31,0.01,0.23,534484.86,229640.831,0.1634,0.64,5.1499,0.7283,1.951,7426272.665,3270905.335,2009070.03,32081497.91,14130311.05
601328.SH,20140915,4.33,4.35,4.29,4.31,4.32,-0.01,-0.23,962266.77,414954.721,0.2942,1.2,5.138,0.7266,1.9465,7426272.665,3270905.335,2009070.03,32007235.18,14097601.99
601328.SH,20140916,4.32,4.39,4.29,4.3,4.31,-0.01,-0.23,1655540.87,718100.66,0.5061,2.03,5.1261,0.7249,1.942,7426272.665,3270905.335,2009070.03,31932972.46,14064892.94
601328.SH,20140917,4.31,4.33,4.29,4.31,4.3,0.01,0.23,861923.98,371343.874,0.2635,0.87,5.138,0.7266,1.9465,7426272.665,3270905.335,2009070.03,32007235.18,14097601.99
601328.SH,20140918,4.31,4.47,4.3,4.39,4.31,0.08,1.86,2822811.42,1239743.038,0.863,2.86,5.2334,0.7401,1.9826,7426272.665,3270905.335,2009070.03,32601337,14359274.42
601328.SH,20140919,4.39,4.41,4.36,4.4,4.39,0.01,0.23,1164949.62,511198.433,0.3562,0.85,5.2453,0.7418,1.9871,7426272.665,3270905.335,2009070.03,32675599.72,14391983.47
601328.SH,20140922,4.37,4.38,4.25,4.27,4.4,-0.13,-2.95,1171867.9,503540.756,0.3583,0.78,5.0903,0.7199,1.9284,7426272.665,3270905.335,2009070.03,31710184.28,13966765.78
601328.SH,20140923,4.26,4.29,4.23,4.27,4.27,0,0,654705.67,279244.604,0.2002,0.43,5.0903,0.7199,1.9284,7426272.665,3270905.335,2009070.03,31710184.28,13966765.78
601328.SH,20140924,4.25,4.36,4.24,4.33,4.27,0.06,1.41,1631098.36,701281.198,0.4987,1.22,5.1619,0.73,1.9555,7426272.665,3270905.335,2009070.03,32155760.64,14163020.1
601328.SH,20140925,4.36,4.38,4.32,4.32,4.33,-0.01,-0.23,1064474.92,462869.528,0.3254,0.71,5.1499,0.7283,1.951,7426272.665,3270905.335,2009070.03,32081497.91,14130311.05
601328.SH,20140926,4.31,4.33,4.27,4.3,4.32,-0.02,-0.46,648639.45,278744.586,0.1983,0.57,5.1261,0.7249,1.942,7426272.665,3270905.335,2009070.03,31932972.46,14064892.94
601328.SH,20140929,4.3,4.33,4.27,4.3,4.3,0,0,1193323.25,511889.584,0.3648,1.15,5.1261,0.7249,1.942,7426272.665,3270905.335,2009070.03,31932972.46,14064892.94
601328.SH,20140930,4.3,4.31,4.27,4.29,4.3,-0.01,-0.23,832820.05,356566.139,0.2546,0.8,5.1142,0.7232,1.9375,7426272.665,3270905.335,2009070.03,31858709.73,14032183.89
601328.SH,20141008,4.3,4.3,4.26,4.3,4.29,0.01,0.23,928003,397310.55,0.2837,0.86,5.1261,0.7249,1.942,7426272.665,3270905.335,2009070.03,31932972.46,14064892.94
601328.SH,20141009,4.3,4.31,4.27,4.29,4.3,-0.01,-0.23,717253.78,307736.636,0.2193,0.77,5.1142,0.7232,1.9375,7426272.665,3270905.335,2009070.03,31858709.73,14032183.89
601328.SH,20141010,4.27,4.29,4.25,4.26,4.29,-0.03,-0.7,875186.61,373210.213,0.2676,1.01,5.0784,0.7182,1.9239,7426272.665,3270905.335,2009070.03,31635921.55,13934056.73
601328.SH,20141013,4.24,4.25,4.2,4.23,4.26,-0.03,-0.7,848511.66,358076.992,0.2594,0.93,5.0426,0.7131,1.9104,7426272.665,3270905.335,2009070.03,31413133.37,13835929.57
601328.SH,20141014,4.21,4.25,4.19,4.21,4.23,-0.02,-0.47,806482.83,339769.568,0.2466,0.96,5.0188,0.7097,1.9013,7426272.665,3270905.335,2009070.03,31264607.92,13770511.46
601328.SH,20141015,4.2,4.25,4.19,4.23,4.21,0.02,0.48,653685.78,275799.953,0.1998,0.78,5.0426,0.7131,1.9104,7426272.665,3270905.335,2009070.03,31413133.37,13835929.57
601328.SH,20141016,4.21,4.31,4.2,4.24,4.23,0.01,0.24,1367651.73,583144.36,0.4181,1.75,5.0546,0.7148,1.9149,7426272.665,3270905.335,2009070.03,31487396.1,13868638.62
601328.SH,20141017,4.23,4.25,4.16,4.21,4.24,-0.03,-0.71,979416.42,412494.34,0.2994,1.08,5.0188,0.7097,1.9013,7426272.665,3270905.335,2009070.03,31264607.92,13770511.46
601328.SH,20141020,4.22,4.24,4.21,4.22,4.21,0.01,0.24,512108.15,216166.249,0.1566,0.55,5.0307,0.7114,1.9059,7426272.665,3270905.335,2009070.03,31338870.64,13803220.51
601328.SH,20141021,4.23,4.24,4.2,4.21,4.22,-0.01,-0.24,528094.41,222815.367,0.1615,0.61,5.0188,0.7097,1.9013,7426272.665,3270905.335,2009070.03,31264607.92,13770511.46
601328.SH,20141022,4.22,4.24,4.2,4.21,4.21,0,0,572927.02,241619.797,0.1752,0.71,5.0188,0.7097,1.9013,7426272.665,3270905.335,2009070.03,31264607.92,13770511.46
601328.SH,20141023,4.22,4.25,4.19,4.19,4.21,-0.02,-0.48,892123.92,376586.478,0.2727,1.13,4.995,0.7064,1.8923,7426272.665,3270905.335,2009070.03,31116082.46,13705093.35
601328.SH,20141024,4.2,4.23,4.19,4.2,4.19,0.01,0.24,615200.29,258966.503,0.1881,0.88,5.0069,0.7081,1.8968,7426272.665,3270905.335,2009070.03,31190345.19,13737802.41
601328.SH,20141027,4.2,4.21,4.11,4.14,4.2,-0.06,-1.43,970938.23,402741.812,0.2968,1.56,4.9354,0.6979,1.8697,7426272.665,3270905.335,2009070.03,30744768.83,13541548.09
601328.SH,20141028,4.13,4.18,4.13,4.18,4.14,0.04,0.97,711633.82,295591.347,0.2176,0.99,4.983,0.7047,1.8878,7426272.665,3270905.335,2009070.03,31041819.74,13672384.3
601328.SH,20141029,4.19,4.25,4.17,4.23,4.18,0.05,1.2,1033883.68,434729.934,0.3161,1.37,5.0426,0.7131,1.9104,7426272.665,3270905.335,2009070.03,31413133.37,13835929.57
601328.SH,20141030,4.22,4.3,4.2,4.28,4.23,0.05,1.18,1647120.76,700052.783,0.5036,1.95,5.1022,0.6973,1.9329,7426272.665,3270905.335,2009070.03,31784447,13999474.83
601328.SH,20141031,4.28,4.47,4.27,4.41,4.28,0.13,3.04,3381516.16,1478228.09,1.0338,3.4,5.2572,0.7185,1.9917,7426272.665,3270905.335,2009070.03,32749862.45,14424692.53
601328.SH,20141103,4.42,4.43,4.35,4.37,4.41,-0.04,-0.91,1644866.05,721081.931,0.5029,1.06,5.2095,0.712,1.9736,7426272.665,3270905.335,2009070.03,32452811.54,14293856.31
601328.SH,20141104,4.38,4.39,4.31,4.34,4.37,-0.03,-0.69,1342835.8,582085.704,0.4105,0.8,5.1738,0.7071,1.96,7426272.665,3270905.335,2009070.03,32230023.36,14195729.15
601328.SH,20141105,4.34,4.35,4.31,4.32,4.34,-0.02,-0.46,794874.23,343464.446,0.243,0.44,5.1499,0.7039,1.951,7426272.665,3270905.335,2009070.03,32081497.91,14130311.05
601328.SH,20141106,4.33,4.34,4.28,4.31,4.32,-0.01,-0.23,715845.62,308780.371,0.2189,0.41,5.138,0.7022,1.9465,7426272.665,3270905.335,2009070.03,32007235.18,14097601.99
601328.SH,20141107,4.32,4.41,4.3,4.33,4.31,0.02,0.46,1944314.59,847462.646,0.5944,1.23,5.1619,0.7055,1.9555,7426272.665,3270905.335,2009070.03,32155760.64,14163020.1
601328.SH,20141110,4.39,4.46,4.38,4.44,4.33,0.11,2.54,2305844.65,1019310.414,0.705,1.79,5.293,0.7234,2.0052,7426272.665,3270905.335,2009070.03,32972650.63,14522819.69
601328.SH,20141111,4.48,4.88,4.47,4.71,4.44,0.27,6.08,6163350.94,2882455.167,1.8843,4.34,5.6149,0.7674,2.1271,7426272.665,3270905.335,2009070.03,34977744.25,15405964.13
601328.SH,20141112,4.65,4.7,4.55,4.65,4.71,-0.06,-1.27,2304842.75,1063532.756,0.7046,0.97,5.5433,0.7576,2.1,7426272.665,3270905.335,2009070.03,34532167.89,15209709.81
601328.SH,20141113,4.66,4.75,4.61,4.64,4.65,-0.01,-0.22,1941125.18,907536.028,0.5935,0.72,5.5314,0.756,2.0955,7426272.665,3270905.335,2009070.03,34457905.16,15177000.75
601328.SH,20141114,4.64,4.65,4.54,4.6,4.64,-0.04,-0.86,1515602.26,694605.727,0.4634,0.52,5.4837,0.7495,2.0775,7426272.665,3270905.335,2009070.03,34160854.26,15046164.54
601328.SH,20141117,4.64,4.65,4.48,4.5,4.6,-0.1,-2.17,1959151.79,886631.894,0.599,0.69,5.3645,0.7332,2.0323,7426272.665,3270905.335,2009070.03,33418226.99,14719074.01
601328.SH,20141118,4.51,4.51,4.36,4.38,4.5,-0.12,-2.67,1897689.63,836693.243,0.5802,0.68,5.2215,0.7136,1.9781,7426272.665,3270905.335,2009070.03,32527074.27,14326565.37
601328.SH,20141119,4.36,4.4,4.35,4.37,4.38,-0.01,-0.23,960369.12,419863.915,0.2936,0.5,5.2095,0.712,1.9736,7426272.665,3270905.335,2009070.03,32452811.54,14293856.31
601328.SH,20141120,4.35,4.4,4.34,4.38,4.37,0.01,0.23,1221164.73,533659.072,0.3733,0.74,5.2215,0.7136,1.9781,7426272.665,3270905.335,2009070.03,32527074.27,14326565.37
601328.SH,20141121,4.37,4.45,4.35,4.43,4.38,0.05,1.14,1452063.66,638530.217,0.4439,0.96,5.2811,0.7218,2.0007,7426272.665,3270905.335,2009070.03,32898387.9,14490110.63
601328.SH,20141124,4.37,4.47,4.34,4.43,4.43,0,0,3374811.14,1489587.363,1.0318,2.25,5.2811,0.7218,2.0007,7426272.665,3270905.335,2009070.03,32898387.9,14490110.63
601328.SH,20141125,4.42,4.51,4.39,4.49,4.43,0.06,1.35,2518055.41,1117566.568,0.7698,1.41,5.3526,0.7315,2.0278,7426272.665,3270905.335,2009070.03,33343964.26,14686364.95
601328.SH,20141126,4.49,4.7,4.48,4.65,4.49,0.16,3.56,3981508.48,1824985.133,1.2172,2.09,5.5433,0.7576,2.1,7426272.665,3270905.335,2009070.03,34532167.89,15209709.81
601328.SH,20141127,4.73,4.87,4.71,4.85,4.65,0.2,4.3,5931883.49,2851687.248,1.8135,2.36,5.7818,0.7902,2.1904,7426272.665,3270905.335,2009070.03,36017422.42,15863890.87
601328.SH,20141128,4.88,5.34,4.84,5.34,4.85,0.49,10.1,9617226.1,4947163.532,2.9402,2.79,6.3659,0.87,2.4117,7426272.665,3270905.335,2009070.03,39656296.03,17466634.49
601328.SH,20141201,5.46,5.8,5.38,5.42,5.34,0.08,1.5,8745753.83,4857664.005,2.6738,1.72,6.4613,0.8831,2.4478,7426272.665,3270905.335,2009070.03,40250397.84,17728306.91
601328.SH,20141202,5.36,5.96,5.34,5.96,5.42,0.54,9.96,7984664.82,4533413.028,2.4411,1.3,7.105,0.9711,2.6917,7426272.665,3270905.335,2009070.03,44260585.08,19494595.79
601328.SH,20141203,5.97,6.23,5.68,5.86,5.96,-0.1,-1.68,8458596.66,5074989.72,2.586,1.17,6.9858,0.9548,2.6465,7426272.665,3270905.335,2009070.03,43517957.81,19167505.26
601328.SH,20141204,5.84,6.2,5.68,6.19,5.86,0.33,5.63,7224882.72,4318143.554,2.2088,0.89,7.3792,1.0085,2.7956,7426272.665,3270905.335,2009070.03,45968627.79,20246904.02
601328.SH,20141205,6.25,6.59,6,6.25,6.19,0.06,0.97,9386656.89,5867396.242,2.8697,1.12,7.4507,1.0183,2.8226,7426272.665,3270905.335,2009070.03,46414204.15,20443158.34
601328.SH,20141208,6.1,6.4,6,6.3,6.25,0.05,0.8,7236592.61,4507115.354,2.2124,0.87,7.5103,1.0264,2.8452,7426272.665,3270905.335,2009070.03,46785517.79,20606703.61
601328.SH,20141209,6.16,6.39,5.67,5.69,6.3,-0.61,-9.68,8645510.95,5251991.103,2.6432,1.07,6.7831,0.9271,2.5697,7426272.665,3270905.335,2009070.03,42255491.46,18611451.35
601328.SH,20141210,5.69,5.89,5.35,5.76,5.69,0.07,1.23,6830389.22,3829450.083,2.0882,0.83,6.8666,0.9385,2.6014,7426272.665,3270905.335,2009070.03,42775330.55,18840414.73
601328.SH,20141211,5.6,5.84,5.53,5.64,5.76,-0.12,-2.08,4820848.91,2734733.186,1.4739,0.61,6.7235,0.9189,2.5472,7426272.665,3270905.335,2009070.03,41884177.83,18447906.09
601328.SH,20141212,5.65,5.83,5.61,5.69,5.64,0.05,0.89,3520516.79,2006664.258,1.0763,0.48,6.7831,0.9271,2.5697,7426272.665,3270905.335,2009070.03,42255491.46,18611451.35
601328.SH,20141215,5.6,5.64,5.44,5.57,5.69,-0.12,-2.11,3471914.66,1917368.364,1.0615,0.56,6.6401,0.9075,2.5155,7426272.665,3270905.335,2009070.03,41364338.74,18218942.71
601328.SH,20141216,5.56,5.8,5.5,5.8,5.57,0.23,4.13,5664704.06,3212535.816,1.7318,1.04,6.9143,0.945,2.6194,7426272.665,3270905.335,2009070.03,43072381.45,18971250.94
601328.SH,20141217,5.85,6.28,5.78,6.15,5.8,0.35,6.03,9650332.24,5830589.761,2.9504,1.98,7.3315,1.002,2.7775,7426272.665,3270905.335,2009070.03,45671576.89,20116067.81
601328.SH,20141218,6.24,6.25,5.95,6.07,6.15,-0.08,-1.3,6495367.33,3955284.81,1.9858,1.2,7.2361,0.989,2.7414,7426272.665,3270905.335,2009070.03,45077475.07,19854395.38
601328.SH,20141219,6.07,6.28,5.97,6.21,6.07,0.14,2.31,6167703.37,3801234.712,1.8856,1.07,7.403,1.0118,2.8046,7426272.665,3270905.335,2009070.03,46117153.25,20312322.13
601328.SH,20141222,6.23,6.75,6.15,6.51,6.21,0.3,4.83,8728830.27,5668608.356,2.6686,1.39,7.7607,1.0607,2.9401,7426272.665,3270905.335,2009070.03,48345035.05,21293593.73
601328.SH,20141223,6.38,6.54,6.16,6.17,6.51,-0.34,-5.22,5439342.8,3461750.304,1.6629,0.74,7.3553,1.0053,2.7865,7426272.665,3270905.335,2009070.03,45820102.34,20181485.91
601328.SH,20141224,6.18,6.22,5.72,5.84,6.17,-0.33,-5.35,5004202.78,2977065.882,1.5299,0.69,6.9619,0.9515,2.6375,7426272.665,3270905.335,2009070.03,43369432.36,19102087.15
601328.SH,20141225,5.95,6.14,5.8,6.08,5.84,0.24,4.11,4343117.32,2608694.679,1.3278,0.68,7.2481,0.9906,2.7459,7426272.665,3270905.335,2009070.03,45151737.8,19887104.43
601328.SH,20141226,6.08,6.35,6.04,6.32,6.08,0.24,3.95,4819769.43,2998897.042,1.4735,0.81,7.5342,1.0297,2.8543,7426272.665,3270905.335,2009070.03,46934043.24,20672121.71
601328.SH,20141229,6.54,6.73,6.2,6.34,6.32,0.02,0.32,7912245.5,5099338.499,2.419,1.4,7.558,1.033,2.8633,7426272.665,3270905.335,2009070.03,47082568.69,20737539.82
601328.SH,20141230,6.32,6.67,6.27,6.61,6.34,0.27,4.26,6375456.91,4148498.353,1.9491,1.16,7.8799,1.077,2.9852,7426272.665,3270905.335,2009070.03,49087662.31,21620684.26
601328.SH,20141231,6.68,6.88,6.53,6.8,6.61,0.19,2.87,7025549.95,4739209.64,2.1479,1.23,8.1064,1.1079,3.071,7426272.665,3270905.335,2009070.03,50498654.12,22242156.28
601328.SH,20150105,6.83,7.15,6.72,7.05,6.8,0.25,3.68,6620832.09,4590560.625,2.0242,1.09,8.4044,1.1486,3.1839,7426272.665,3270905.335,2009070.03,52355222.28,23059882.61
601328.SH,20150106,6.94,7.33,6.86,6.9,7.05,-0.15,-2.13,5732920.84,4031761.542,1.7527,0.88,8.2256,1.1242,3.1162,7426272.665,3270905.335,2009070.03,51241281.39,22569246.81
601328.SH,20150107,6.81,6.89,6.64,6.76,6.9,-0.14,-2.03,4164146.84,2815040.426,1.2731,0.62,8.0587,1.1014,3.053,7426272.665,3270905.335,2009070.03,50201603.21,22111320.06
601328.SH,20150108,6.79,6.83,6.48,6.53,6.76,-0.23,-3.4,4116913.08,2718755.971,1.2586,0.69,7.7845,1.0639,2.9491,7426272.665,3270905.335,2009070.03,48493560.5,21359011.83
601328.SH,20150109,6.46,6.95,6.42,6.5,6.53,-0.03,-0.46,6020597.65,4010379.788,1.8407,1.09,7.7487,1.059,2.9356,7426272.665,3270905.335,2009070.03,48270772.32,21260884.67
601328.SH,20150112,6.47,6.58,6.33,6.48,6.5,-0.02,-0.31,3480781.14,2244689.433,1.0642,0.65,7.7249,1.0558,2.9265,7426272.665,3270905.335,2009070.03,48122246.87,21195466.57
601328.SH,20150113,6.45,6.54,6.4,6.49,6.48,0.01,0.15,1817087.61,1178228.79,0.5555,0.39,7.7368,1.0574,2.931,7426272.665,3270905.335,2009070.03,48196509.59,21228175.62
601328.SH,20150114,6.52,6.72,6.51,6.63,6.49,0.14,2.16,3078023.14,2036703.494,0.941,0.79,7.9037,1.0802,2.9943,7426272.665,3270905.335,2009070.03,49236187.77,21686102.37
601328.SH,20150115,6.63,6.87,6.55,6.85,6.63,0.22,3.32,3228181.28,2171963.552,0.9869,0.87,8.166,1.1161,3.0936,7426272.665,3270905.335,2009070.03,50869967.75,22405701.54
601328.SH,20150116,6.95,7.39,6.87,7.21,6.85,0.36,5.26,8192749.23,5822498.566,2.5047,2.32,8.5951,1.1747,3.2562,7426272.665,3270905.335,2009070.03,53543425.91,23583227.46
601328.SH,20150119,6.54,6.84,6.49,6.49,7.21,-0.72,-9.99,7333767.06,4860065.186,2.2421,1.85,7.7368,1.0574,2.931,7426272.665,3270905.335,2009070.03,48196509.59,21228175.62
601328.SH,20150120,6.51,6.62,6.31,6.48,6.49,-0.01,-0.15,4669396,3028735.509,1.4276,0.99,7.7249,1.0558,2.9265,7426272.665,3270905.335,2009070.03,48122246.87,21195466.57
601328.SH,20150121,6.53,6.9,6.42,6.84,6.48,0.36,5.56,5752656.79,3846062.647,1.7587,1.09,8.1541,1.1144,3.0891,7426272.665,3270905.335,2009070.03,50795705.03,22372992.49
601328.SH,20150122,6.81,6.95,6.75,6.88,6.84,0.04,0.58,4620013.36,3162656.345,1.4125,0.79,8.2017,1.1209,3.1072,7426272.665,3270905.335,2009070.03,51092755.93,22503828.7
601328.SH,20150123,6.9,7.1,6.79,6.86,6.88,-0.02,-0.29,4361105.05,3026419.886,1.3333,0.71,8.1779,1.1177,3.0981,7426272.665,3270905.335,2009070.03,50944230.48,22438410.6
601328.SH,20150126,6.83,6.86,6.63,6.76,6.86,-0.1,-1.46,3241381.85,2180853.454,0.991,0.61,8.0587,1.1014,3.053,7426272.665,3270905.335,2009070.03,50201603.21,22111320.06
601328.SH,20150127,6.74,6.77,6.42,6.53,6.76,-0.23,-3.4,4763037.97,3116684.416,1.4562,1.05,7.7845,1.0639,2.9491,7426272.665,3270905.335,2009070.03,48493560.5,21359011.83
601328.SH,20150128,6.46,6.52,6.36,6.39,6.53,-0.14,-2.14,3475171,2232867.724,1.0624,0.76,7.6176,1.0411,2.8859,7426272.665,3270905.335,2009070.03,47453882.33,20901085.09
601328.SH,20150129,6.29,6.38,6.22,6.32,6.39,-0.07,-1.1,2458612.68,1548535.683,0.7517,0.6,7.5342,1.0297,2.8543,7426272.665,3270905.335,2009070.03,46934043.24,20672121.71
601328.SH,20150130,6.37,6.4,6.22,6.23,6.32,-0.09,-1.42,2016496.89,1271800.221,0.6165,0.55,7.4269,1.015,2.8136,7426272.665,3270905.335,2009070.03,46265678.7,20377740.23
601328.SH,20150202,6.08,6.14,5.95,5.96,6.23,-0.27,-4.33,2735777.03,1651999.842,0.8364,0.86,7.105,0.9711,2.6917,7426272.665,3270905.335,2009070.03,44260585.08,19494595.79
601328.SH,20150203,6.04,6.15,5.95,6.14,5.96,0.18,3.02,2253628.81,1360873.063,0.689,0.73,7.3196,1.0004,2.773,7426272.665,3270905.335,2009070.03,45597314.16,20083358.75
